exp,out,measure,est,lo,hi,p,n,adj,q
ast,htn,OR,1.08708633328862,1.04956942402737,1.12594428626579,3.3058536439971e-06,37371,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",6.189907779988191e-06
creatinine,htn,OR,1.16207893108807,1.09623867982342,1.23187355722233,4.77431835498699e-07,37371,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",9.357345156518742e-07
egfr,htn,OR,0.856490850539942,0.817688242692603,0.897134798762674,6.93611712164953e-11,37371,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.6040055484208564e-10
hemoglobin,htn,OR,1.16500081345257,1.11343121522304,1.21895890539883,4.5151441621047396e-11,37371,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.0524379708095892e-10
platelet,htn,OR,1.12450743529175,1.08826284841186,1.16195914789499,2.77048680404428e-12,37371,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",6.72941691299583e-12
wbc,htn,OR,1.17461399205552,1.13433682443112,1.21632129065769,2.7813901430654104e-19,37371,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",8.238903350610912e-19
fib4,htn,OR,0.966506232967813,0.927020659885235,1.00767365689701,0.109534291114706,37371,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.13617358747122998
vitd,htn,OR,0.94324113815927,0.890598842372385,0.998995060835689,0.0463541679450703,37371,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.06096317382469664
fn_bmd,htn,OR,0.885969389114017,0.794501253063817,0.987967930094649,0.0299151841183801,37371,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.04047686456586043
ls_bmd,htn,OR,0.970396782784757,0.887508295258752,1.06102660794225,0.509795527747819,37371,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.5570896210759598
insulin,htn,OR,1.21947544283205,1.15576633020692,1.28669638213477,7.43007646773238e-13,37371,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.842868261926299e-12
hsi,htn,OR,1.37419515816719,1.28912481412696,1.46487936004013,4.0526960568878297e-22,37371,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.2940703093707105e-21
dm,htn,OR,1.79840676794196,1.64880751475239,1.96157942879412,6.37966703245863e-39,37371,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",2.829872454448274e-38
prediabetes,htn,OR,1.06764012554993,0.998248355419995,1.14185556279199,0.0563778359488794,37371,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.07313544685523139
dyslipidemia,htn,OR,1.57700802728702,1.47385316824447,1.68738268622102,1.15168072070524e-38,37371,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",5.082981827473503e-38
low_hdl,htn,OR,1.04814402226779,0.980487440565341,1.12046911154952,0.167330527092653,37371,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.20266097538525582
high_tg,htn,OR,1.46148879069592,1.36151380693602,1.56880486591363,2.55072504408518e-25,37371,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",8.781675078463347e-25
high_ldl,htn,OR,0.639843561706702,0.535794575156728,0.764098410921317,8.76307719380609e-07,37371,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.7004715083517932e-06
high_nonhdl,htn,OR,0.883409152605626,0.790577763070265,0.987141009224199,0.0287141633720152,37371,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.03894158005245958
atherogenic_dyslipidemia,htn,OR,1.2094889052129,1.11276065789022,1.31462538818247,8.03420822600902e-06,37371,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.4653796671156792e-05
insulin_resistance,htn,OR,1.54690691257608,1.38756207003222,1.72455059694741,7.95553719279268e-15,37371,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",2.083226913978871e-14
ckd,htn,OR,2.91723922756922,2.50247884133657,3.40074192448449,1.9348439364526e-40,37371,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",8.781598381683063e-40
high_alt,htn,OR,1.40501805149516,1.25246296047737,1.57615497409588,7.402727595410981e-09,37371,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.579188769899302e-08
high_ast,htn,OR,1.30303084976297,1.12107685675204,1.51451649831849,0.0005699037456942,37371,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.0009224269266245278
adv_fibrosis,htn,OR,0.901209288449816,0.770772681831346,1.05371946973847,0.192335981875005,37371,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.23048905347525267
anemia,htn,OR,1.02571755456941,0.918746259806384,1.14514371135897,0.651388553625974,37371,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.6929933232748979
leukocytosis,htn,OR,1.22418228097057,0.934451005239407,1.60374620888588,0.14221918014313,37371,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.17446741639293065
vitd_deficiency,htn,OR,1.14348375531602,1.01281764304847,1.2910074263083,0.0305382026864119,37371,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.0412881189487688
osteoporosis,htn,OR,1.03805796265689,0.836776367360248,1.28775665263436,0.734284170222351,37371,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.7696871570009287
current_smoking,htn,OR,1.19564213640325,1.09567534723776,1.30472965550143,6.19637373367049e-05,37371,"Age, years, Male sex, Body mass index, kg/m2, Ever alcohol (past/current)",0.0001077178099209648
age,obesity,OR,1.12967414779994,1.10124420989716,1.15883803859155,1.33614849730866e-20,37315,unadjusted,4.08145273852654e-20
men,obesity,OR,1.71081681669239,1.62221265175136,1.80426048158209,7.17040996779386e-82,37315,unadjusted,5.765795412458898e-81
sbp,obesity,OR,1.66668914725203,1.61378453024727,1.72132813365243,7.49710800752461e-183,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.4508139781594328e-181
dbp,obesity,OR,1.59090124198024,1.54528329840213,1.63786586210526,2.7559038730878e-185,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",5.392385245008462e-184
glucose,obesity,OR,1.45693292873172,1.39303950914197,1.52375689626364,3.48422105056689e-58,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.1267636984569475e-57
hba1c,obesity,OR,1.3887759295099,1.33268288819728,1.44722994454819,1.1844801064356701e-52,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",6.590424857608894e-52
homa_ir,obesity,OR,2.90517014810004,2.73256955074914,3.0886729258539,1.7834268392559802e-180,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.358946164630782e-179
tg,obesity,OR,1.62572066468019,1.53005275612599,1.72737029425054,2.11377580538372e-53,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.1969000621481452e-52
tchol,obesity,OR,1.23475231920311,1.20197096501795,1.2684277192625,3.00923954986375e-51,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.625543204696339e-50
hdl,obesity,OR,0.582252357707378,0.563997954902844,0.601097583969432,6.24169785543356e-206,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.7041286702974417e-204
ldl,obesity,OR,1.17317971754939,1.12123850063923,1.22752710407696,6.1692846356066e-12,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.4761019352314162e-11
nonhdl,obesity,OR,1.44200280473567,1.40259444195333,1.48251841492377,3.95621709065395e-133,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",4.9236030364958346e-132
alt,obesity,OR,2.02060973093312,1.89572770223151,2.15371842693209,3.81588848050592e-96,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.527443367018858e-95
ast,obesity,OR,1.34041059047473,1.26026437457058,1.42565368609188,2.3679122666448503e-20,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",7.164765466600655e-20
creatinine,obesity,OR,1.06310432270084,0.987431785256297,1.14457607889526,0.104434861930529,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.13024772794593595
egfr,obesity,OR,0.86701157183372,0.833036859196983,0.902371914753206,3.30267061863745e-12,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",7.994505786145086e-12
hemoglobin,obesity,OR,1.49931545515456,1.43786214904831,1.56339523615196,1.02334164896689e-75,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",7.767692430304713e-75
platelet,obesity,OR,1.19929944939636,1.16574556894803,1.23381911768307,3.34425550615338e-35,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.3922538880227192e-34
wbc,obesity,OR,1.39271114784188,1.34933666488296,1.43747990535134,1.75886438766635e-87,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.4999322937919818e-86
fib4,obesity,OR,0.704605357981219,0.63995702734127,0.775784450025407,1.2662242601856499e-12,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.1099315511672657e-12
vitd,obesity,OR,0.989189548196205,0.940542031571159,1.04035325314069,0.672777957740449,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.7126387871163493
fn_bmd,obesity,OR,2.08803376037408,1.9180625469853,2.27306715900091,5.16215291213657e-51,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.775740848327481e-50
ls_bmd,obesity,OR,1.61434131232444,1.49284625938342,1.74572422062657,3.589967283323e-29,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.3225799970568626e-28
insulin,obesity,OR,2.65033141376621,2.49158623086229,2.81919064882817,4.20930835932845e-156,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",6.4457321919803485e-155
dm,obesity,OR,2.09227582705102,1.93465688506369,2.26273618348503,3.94074502543765e-72,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.849959749402752e-71
prediabetes,obesity,OR,1.69130897467701,1.60003636576105,1.78778814596655,8.609930780054081e-73,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",6.304402537910701e-72
htn,obesity,OR,2.59008170905147,2.43589049420171,2.75403318643908,2.50473404274824e-176,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",4.45539055482793e-175
mets,obesity,OR,7.99324746038101,7.46469546265014,8.5592245902828,0.0,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.0
dyslipidemia,obesity,OR,2.56911159352649,2.42592779193649,2.72074643026515,3.16434925443909e-195,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",7.332130311930575e-194
low_hdl,obesity,OR,2.09298633872355,1.97596562454253,2.21693725825699,1.63366881549497e-126,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.8864857600568144e-125
high_tg,obesity,OR,2.69927723844425,2.54288346203524,2.86528962839361,6.12433168288936e-199,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.4673398766759406e-197
high_ldl,obesity,OR,1.38653348360994,1.20346756513648,1.5974465426939,6.39780149039947e-06,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.1754333254661938e-05
high_nonhdl,obesity,OR,1.99122489404184,1.81781166349414,2.18118117419854,6.31831586954505e-48,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.2391715418541e-47
atherogenic_dyslipidemia,obesity,OR,2.70560054232174,2.508965300051,2.91764668664923,8.49602739524184e-133,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.0462590379734882e-131
insulin_resistance,obesity,OR,5.43631603512975,4.95638045910136,5.96272466927753,4.68597679859469e-194,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.0716889795227595e-192
ckd,obesity,OR,1.52170067272584,1.34645774620038,1.71975165496925,2.4100469222961198e-11,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",5.681516238505311e-11
high_alt,obesity,OR,4.12199650138069,3.74418716340175,4.5379289057649,2.32862421072507e-161,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.6777643364007604e-160
high_ast,obesity,OR,2.44711965857928,2.1644872476385,2.76665738268435,7.93045481515018e-45,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.879314147077629e-44
adv_fibrosis,obesity,OR,0.651287365919341,0.553174178445326,0.766802301217822,2.82412812839461e-07,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",5.606865427398995e-07
anemia,obesity,OR,0.635740814108893,0.574414480733408,0.703614543644166,3.4901458469491695e-18,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.0042723589015502e-17
leukocytosis,obesity,OR,1.49719788127871,1.1959917769506,1.87426162863831,0.0004353804147334,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.0007115590815271623
vitd_deficiency,obesity,OR,1.0219408311346,0.917971324050859,1.1376859330763,0.691827265087807,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.731057794071184
osteoporosis,obesity,OR,0.461798254843851,0.371275626960628,0.574391672091747,1.3365576215432299e-11,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.167803461019687e-11
smoking,obesity,OR,1.03087746597663,0.958809763327189,1.10836204480299,0.41089703965195,37315,"Age, years, Male sex",0.4613259080822977
alcohol,obesity,OR,0.856702586542116,0.787508400019158,0.931976499260321,0.000324112183895,37315,"Age, years, Male sex",0.0005334220148028926
current_smoking,obesity,OR,0.981826815873934,0.911981128430256,1.05702175880372,0.626212595656658,37315,"Age, years, Male sex, Ever alcohol (past/current)",0.6687449247734232
age,overweight,OR,1.26902701262926,1.23529691635658,1.30367811775373,3.96730557820642e-64,37315,unadjusted,2.592365537373471e-63
men,overweight,OR,2.10524016729358,1.99808707780301,2.2181396452749,3.04220179651375e-152,37315,unadjusted,4.483110764569635e-151
sbp,overweight,OR,1.66344419660455,1.60782600318371,1.72098634413066,8.71131898190832e-166,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.4270356025247023e-164
dbp,overweight,OR,1.58601909139869,1.54097309729063,1.63238187785618,2.95923316401213e-186,37315,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",5.888372431441085e-185
