exp,out,measure,est,lo,hi,p,n,adj,q
tg,dm,OR,1.4187130991114,1.33057686244458,1.51268740228383,4.641837723697021e-19,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",2.4815013560737044e-18
tchol,dm,OR,0.731390714376899,0.687146472508075,0.778483770897134,5.20723410862921e-17,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",2.4939247135275006e-16
hdl,dm,OR,0.590301697292357,0.539357715385917,0.646057493730135,7.291111921805e-21,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",4.317909994410266e-20
ldl,dm,OR,0.649933415922574,0.59084705008303,0.714928584433866,9.77600626549815e-15,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",3.950345330573103e-14
nonhdl,dm,OR,0.845564479206609,0.797252051641692,0.896804576449402,1.49709061525759e-07,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",3.757925427638976e-07
alt,dm,OR,1.23629867537938,1.16321020193615,1.31397954746334,4.0765854865899203e-10,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.2482176613738177e-09
ast,dm,OR,1.10326503934042,1.04385215668421,1.16605952216185,0.0007044133026358,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.0012718662826231057
creatinine,dm,OR,1.02708427223822,0.949571659823796,1.11092416392762,0.505933917033251,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.5637956551502932
egfr,dm,OR,1.04845625782742,0.962614618366417,1.14195286836903,0.280128783350592,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.3330897105304905
hemoglobin,dm,OR,0.807861221419159,0.759597975920135,0.859191011248133,4.82593716303367e-10,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.4651885968504372e-09
platelet,dm,OR,1.0119121676666,0.944375499140533,1.08427869634866,0.737453555064357,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.7719942481700439
wbc,dm,OR,1.31269647508445,1.18070302514645,1.45944577001943,1.7550934915705e-06,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",4.032026627556851e-06
fib4,dm,OR,1.04401126722517,0.971711757236503,1.12169016992539,0.241848178898235,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.2916924986955542
vitd,dm,OR,0.84456006720436,0.793973253584047,0.898369943693232,4.17022251173801e-07,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.0133538241053788e-06
fn_bmd,dm,OR,1.16306748919328,1.05745409409482,1.27922903885138,0.0026914234441893,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.004481174724416191
ls_bmd,dm,OR,1.10280713450343,1.00746450405799,1.20717263090955,0.0373975990195323,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.05261198496488968
ggt,dm,OR,1.16751432589258,1.11141615178953,1.22644402726165,1.0171189509881e-08,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",2.8118256953940764e-08
uric,dm,OR,0.89299493251972,0.831620438930699,0.958898930540055,0.0023075653535147,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.0038796126385483008
cap,dm,OR,2.06264455170385,1.63380177589733,2.60405063174625,0.0001818449753998,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.00034938257536746425
lsm,dm,OR,1.07955478623273,0.961126387290124,1.21257573602149,0.228809086216403,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.2773188557206159
htn,dm,OR,2.22244373978878,1.95272490622584,2.52941730848958,2.09753256362512e-22,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.3806720169219592e-21
dyslipidemia,dm,OR,2.60673338070527,2.27479247900646,2.98711156327145,2.38898180669581e-26,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.9730296507909444e-25
low_hdl,dm,OR,2.04605285869284,1.79974881341145,2.3260647649101,1.1702919535474402e-19,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",6.421185808923264e-19
high_tg,dm,OR,2.00688748916873,1.69588122532503,2.37492893608163,5.42281576619436e-13,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.971751762046405e-12
high_ldl,dm,OR,0.790661705284812,0.614994303121182,1.01650686686232,0.0694305856175949,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.09307604090247557
high_nonhdl,dm,OR,1.07527245771864,0.91386352882766,1.26518984712249,0.383591024032267,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.44036160507012434
atherogenic_dyslipidemia,dm,OR,2.29341380491281,1.87605388881016,2.80362249290212,5.69357910187188e-13,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",2.066403571284877e-12
ckd,dm,OR,2.72034573589255,2.38097657803049,3.10808640079534,1.7550690122547298e-28,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.6146634912743514e-27
high_alt,dm,OR,1.67048211997713,1.3893542113252,2.00849465918531,2.70540929984416e-07,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",6.672443385401183e-07
high_ast,dm,OR,1.99377662624056,1.62871768175077,2.4406594708729,7.98190516139428e-10,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",2.3813285685125015e-09
adv_fibrosis,dm,OR,1.31645033609817,0.996181796993459,1.73968395391627,0.0556193344414483,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.07597724000358062
anemia,dm,OR,1.9102626233219,1.63665230675006,2.22961424061215,3.23014026013638e-13,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.1942462494485532e-12
leukocytosis,dm,OR,1.79763532549922,1.42343445258426,2.2702083384422,2.7738384744466e-06,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",6.2668789291323525e-06
vitd_deficiency,dm,OR,1.49087942032815,1.31870843490065,1.68552910342571,3.6270014184820703e-09,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.032260259821228e-08
osteoporosis,dm,OR,0.900986631283711,0.668523308433192,1.21428363007196,0.495696108676671,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.5536346148856326
current_smoking,dm,OR,1.2063714648339,1.03835853144974,1.40156994630127,0.0156613488918135,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever alcohol (past/current)",0.023397392830821075
age,prediabetes,OR,1.53994174391974,1.4848168590189,1.59711317948901,8.93326383818763e-47,25660,unadjusted,2.2799994673464687e-45
men,prediabetes,OR,1.26952684401089,1.18824693597704,1.35636655889125,1.02494576510909e-10,25660,unadjusted,3.256775459254265e-10
bmi,prediabetes,OR,1.23174893118749,1.18317680421034,1.28231505560501,6.7536011803534195e-18,25660,"Age, years, Male sex",3.4165276559434945e-17
smoking,prediabetes,OR,1.05734241642152,0.988825969452095,1.13060641619634,0.105436445695493,25660,"Age, years, Male sex",0.13657713790811077
alcohol,prediabetes,OR,0.983577882314602,0.891954552663417,1.08461294097295,0.740532470006801,25660,"Age, years, Male sex",0.7739884944113354
wc,prediabetes,OR,1.21840271466801,1.17223001418085,1.26639410111654,1.64207677514828e-17,25660,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",8.150634532605514e-17
height,prediabetes,OR,0.931238957845927,0.882450028124868,0.98272533171392,0.0106580712667288,25660,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.016304458596743673
weight,prediabetes,OR,1.20633161789815,1.15891669044892,1.25568643918404,1.7365674824950901e-15,25660,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",7.394898773681998e-15
whtr,prediabetes,OR,1.24258735903908,1.19357743942995,1.29360969287517,7.70179251194061e-19,25660,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",4.078753838987558e-18
fat_kg,prediabetes,OR,1.30453927211467,1.2244776663514,1.38983564931848,5.77669333115181e-12,25660,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.9532135741911592e-11
lean_kg,prediabetes,OR,1.25204755328696,1.15102185608027,1.36194032060373,1.55426399985169e-06,25660,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.587321110509502e-06
asmm_kg,prediabetes,OR,1.28363210981697,1.17349644032822,1.40410429612579,6.54867853314341e-07,25660,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.5653194372338867e-06
asmi,prediabetes,OR,1.40776358727578,1.29521652095216,1.53009036373523,1.2650296512770899e-11,25660,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",4.173859299793301e-11
bodyfat_pct,prediabetes,OR,1.49887397880606,1.37191482552005,1.63758213159501,2.45304586826309e-13,25660,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",9.198340715496478e-13
asm_pct,prediabetes,OR,0.717779243471841,0.656634353499275,0.784617861696413,3.08615565399382e-10,25660,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",9.530703955659292e-10
obesity,prediabetes,OR,1.38356816066297,1.26431440224426,1.5140702754017,1.20239665943609e-10,25660,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.802303105299098e-10
overweight,prediabetes,OR,1.56568129047564,1.42716240646681,1.71764467185921,3.09075632358346e-16,25660,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.3948816165640574e-15
abdominal_obesity,prediabetes,OR,1.46812397289125,1.34364374898921,1.60413651416117,6.63066150876569e-14,25660,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.5666239656239793e-13
central_obesity,prediabetes,OR,1.87767932488765,1.65450141759722,2.13096199834678,6.944632043807481e-17,25660,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.2901753730901073e-16
high_bodyfat,prediabetes,OR,1.80958034427808,1.57176187088782,2.08338240228967,5.22467174708396e-12,25660,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.77414604561924e-11
sarcopenia,prediabetes,OR,0.693873744318529,0.434715822826267,1.10752990292472,0.129929794113849,25660,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.16474431586999572
sbp,prediabetes,OR,1.09138556980101,1.04167909174362,1.14346392416892,0.0003567041788843,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.0006646828693670705
dbp,prediabetes,OR,1.11228298646326,1.06945344489072,1.15682776832053,5.18865209565884e-07,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.2538978430315436e-06
tg,prediabetes,OR,0.986318168772167,0.934633049671589,1.04086147006241,0.616845569497456,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.6647346970667218
tchol,prediabetes,OR,1.21264799896406,1.17333408942783,1.25327916630176,6.5606966842234406e-21,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",3.891171826504937e-20
hdl,prediabetes,OR,0.926936646218821,0.887020344285454,0.968649199129181,0.0009886516490987,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.001749935536391256
ldl,prediabetes,OR,1.3492748282914,1.28524163682866,1.41649827557174,2.36250236352422e-22,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.5525015531730588e-21
nonhdl,prediabetes,OR,1.2390460392502,1.19905943955189,1.28036612426432,4.5275617842809704e-24,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",3.250641455284123e-23
alt,prediabetes,OR,1.06153905848524,1.00877292606862,1.11706524190863,0.0234537624898659,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.03404883831556312
ast,prediabetes,OR,0.999432040849116,0.96055403328759,1.0398836188914,0.977658052816916,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.9811302021673566
creatinine,prediabetes,OR,0.869726947446979,0.787672066548785,0.960329806323772,0.0068313365968469,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.010796950690022507
egfr,prediabetes,OR,1.11985850904191,1.05247571681813,1.19155535869744,0.0005342258456624,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.0009802400025234017
hemoglobin,prediabetes,OR,1.13265505358554,1.08061991744245,1.18719583981867,8.80955290961677e-07,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",2.0843655089978435e-06
platelet,prediabetes,OR,1.12943545481238,1.08503298941375,1.17565498840406,2.83637572356782e-08,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",7.586681786635764e-08
wbc,prediabetes,OR,0.925432796405201,0.868878088636211,0.985668613195891,0.0175578293536556,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.02596589641983609
fib4,prediabetes,OR,0.86125213229707,0.771578354090536,0.961347906474853,0.0088336162271692,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.013725760327840281
vitd,prediabetes,OR,0.939773253267622,0.893743189905321,0.988173982786676,0.0168551669510518,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.025010892895109126
fn_bmd,prediabetes,OR,1.02222695666487,0.945156343985166,1.10558211620989,0.584271091539638,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.636041947752011
ls_bmd,prediabetes,OR,0.964480822768295,0.901159032108169,1.03225204913238,0.300108981453352,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.3540802656216703
ggt,prediabetes,OR,1.02813898597656,0.992559239025277,1.06499414133003,0.12517897365127,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.15948728494828474
uric,prediabetes,OR,1.1681934168837,1.12518453025729,1.21284626881455,5.02393510191194e-13,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.833458234609191e-12
cap,prediabetes,OR,1.08638142462318,0.990337104373973,1.19174026152676,0.113257782319076,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.14608666020680294
lsm,prediabetes,OR,0.998023606248754,0.883994435750543,1.12676175137243,0.975201622744917,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.978913377208549
htn,prediabetes,OR,1.0162426093027,0.925350384204429,1.11606269213392,0.736679094588813,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.7713876384842097
dyslipidemia,prediabetes,OR,1.22632983775435,1.12817265778556,1.33302722822455,4.82560078263365e-06,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.0718740424536058e-05
low_hdl,prediabetes,OR,1.07692949263338,0.980288610807582,1.18309762993997,0.125026475013782,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.15934430900596702
high_tg,prediabetes,OR,1.03441460200655,0.91204417725897,1.17320366219557,0.599362875264909,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.650145197298596
high_ldl,prediabetes,OR,1.40972923192062,1.20116503774032,1.65450745308919,5.13121658058012e-05,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.0001037785930100969
high_nonhdl,prediabetes,OR,1.39830240155891,1.25578309549841,1.55699627842927,1.30326856632548e-08,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",3.563047994736419e-08
atherogenic_dyslipidemia,prediabetes,OR,1.04421798174492,0.873984624338271,1.24760912610451,0.634569474071535,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.6816065271319556
ckd,prediabetes,OR,0.67022511311419,0.593241972184837,0.757198113603754,2.8559905180074204e-09,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",8.181244380331176e-09
high_alt,prediabetes,OR,1.13789432469054,1.00985028927737,1.28217371219399,0.0360204511495438,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.050819152905704455
high_ast,prediabetes,OR,0.917473300379997,0.785431213609883,1.07171352796307,0.27951074812227,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.332454756335448
adv_fibrosis,prediabetes,OR,0.704016143425868,0.569515242182354,0.870281765076153,0.0015312260993497,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.002646365421156581
anemia,prediabetes,OR,0.829804187489792,0.724792740530632,0.950030196317193,0.0078959001825371,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.012370764800838326
leukocytosis,prediabetes,OR,1.01035223145381,0.874017877484304,1.16795280497225,0.88948292373715,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.9071395839917931
vitd_deficiency,prediabetes,OR,1.11511173727817,1.01332983097392,1.22711692541452,0.027559663768766,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.03955951736909953
osteoporosis,prediabetes,OR,1.02278924971163,0.813822303634199,1.28541309897042,0.847318632019641,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.8702684074519916
current_smoking,prediabetes,OR,1.27099941993468,1.15944372757879,1.39328842534493,1.20812184523289e-06,25660,"Age, years, Male sex, Body mass index, kg/m2, Ever alcohol (past/current)",2.8213282288909756e-06
age,htn,OR,3.68674563200718,3.53087993097209,3.8494918039827,2.9856511420255597e-92,25491,unadjusted,1.9685393196421856e-89
men,htn,OR,0.985606632584736,0.927925878382335,1.04687287726958,0.638331874958314,25491,unadjusted,0.6839764077288977
bmi,htn,OR,1.76793139402967,1.69766004056227,1.84111149424267,6.05403064965462e-54,25491,"Age, years, Male sex",2.419166186872089e-52
smoking,htn,OR,1.20403582169194,1.11820653262842,1.2964530412014,2.74687230437432e-06,25491,"Age, years, Male sex",6.216605741478725e-06
alcohol,htn,OR,0.83819311789593,0.750418179807834,0.936234917800116,0.0022089682003752,25491,"Age, years, Male sex",0.0037239568065159656
wc,htn,OR,1.75633243426963,1.68129718087927,1.83471646461352,1.11150754347623e-49,25491,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.281435702979079e-48
height,htn,OR,0.98425777484637,0.928275665723559,1.04361603251811,0.596345611063073,25491,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.6472272256146823
weight,htn,OR,1.73931800414005,1.66659686211293,1.81521229776606,6.9784572903783e-50,25491,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.0914225030861026e-48
whtr,htn,OR,1.77442922552585,1.69518976957039,1.85737262748948,1.69488176287417e-48,25491,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",4.789251609950156e-47
fat_kg,htn,OR,1.66661172043034,1.54882303408014,1.79335828920275,1.1271839373411002e-21,25491,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",7.022267174994318e-21
lean_kg,htn,OR,2.03934385089838,1.83990053591172,2.26040661493486,1.57344165244778e-21,25491,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",9.72583621419284e-21
asmm_kg,htn,OR,1.94408128470664,1.74072069502417,2.17119957977758,1.7539606668714598e-18,25491,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",9.117829695326537e-18
asmi,htn,OR,1.89617241654222,1.7235285711863,2.08610979438583,8.43861085600327e-21,25491,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",4.9677298432066866e-20
bodyfat_pct,htn,OR,1.69669595534205,1.51812439622538,1.89627225017382,5.36056562859672e-14,25491,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.0913607126951304e-13
asm_pct,htn,OR,0.575170602187311,0.504920879588164,0.655194179908636,3.8419650343950794e-12,25491,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.313639902857989e-11
obesity,htn,OR,2.54434696794693,2.34190915563568,2.76428378006128,6.7603499689749e-44,25491,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.469447498750808e-42
overweight,htn,OR,2.37841581646076,2.17958857417964,2.59538055163453,9.15587379317874e-39,25491,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.4783933357475549e-37
abdominal_obesity,htn,OR,2.35878675035109,2.15866805596189,2.57745739010931,8.767808862422781e-38,25491,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.3709664766697438e-36
central_obesity,htn,OR,2.72577623804831,2.39614031484045,3.10076002389849,9.18763476066323e-30,25491,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",9.367598740511271e-29
high_bodyfat,htn,OR,1.85453863691126,1.55666087347599,2.20941735891181,1.5928790940427301e-09,25491,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",4.664270685442665e-09
sarcopenia,htn,OR,0.797004485996343,0.5175347099407,1.22738849877543,0.306482610576327,25491,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.36043425690847797
glucose,htn,OR,1.33501573224214,1.24085176178488,1.43632548240118,3.70150829158804e-12,25491,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.2667099309275334e-11
hba1c,htn,OR,1.25846764032666,1.1973277867628,1.32272951422207,3.56591741809092e-15,25491,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.480248615526514e-14
homa_ir,htn,OR,1.39478471599453,1.28577742243429,1.51303357021838,8.909763089476089e-13,25491,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",3.184012898100037e-12
tg,htn,OR,1.22351463399842,1.14769199119488,1.30434652423579,9.4347086057086e-09,25491,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",2.6192075259075947e-08
tchol,htn,OR,1.01014079108255,0.967541833097763,1.05461529714114,0.647091507803307,25491,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.6914894664694443
hdl,htn,OR,0.966364279495203,0.914251904843445,1.02144706041842,0.228805985036195,25491,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.2773188557206159
ldl,htn,OR,0.891771094727384,0.831017470877547,0.956966265163468,0.001870330164645,25491,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.0031878613232811806
nonhdl,htn,OR,1.02081673781335,0.976497673054685,1.06714725590702,0.364787240324776,25491,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.42060574838962805
alt,htn,OR,1.23522158967211,1.16412769641514,1.3106572245387,1.80685776580531e-10,25491,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",5.655007374624848e-10
ast,htn,OR,1.20302933861226,1.13388237795364,1.27639305249086,1.25680970292122e-08,25491,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",3.443171180579187e-08
creatinine,htn,OR,1.27857538515418,1.1813027610722,1.3838577792186,1.99286779621219e-08,25491,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",5.3887799055471114e-08
egfr,htn,OR,0.840152460187744,0.789940459783467,0.893556150488864,2.33755425023617e-07,25491,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",5.794088103968852e-07
hemoglobin,htn,OR,0.977890996630194,0.932697066490097,1.02527480319951,0.356296344168657,25491,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.4120164681470936
platelet,htn,OR,1.07784409552452,1.0274783884804,1.13067866660948,0.0026548138531458,25491,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.00442394423043167
wbc,htn,OR,1.1823637684693,1.09729335754057,1.2740294756931,2.41507121019503e-05,25491,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",5.0657591238237215e-05
fib4,htn,OR,1.086556449871,1.02899871695313,1.14733371315763,0.0034020352137865,25491,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.0056123650149038345
vitd,htn,OR,0.953472259927906,0.910018268366662,0.999001209155651,0.047579477218241,25491,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.06570901210363266
fn_bmd,htn,OR,1.08677505233267,1.00703893512879,1.17282457824893,0.035756993439342,25491,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.05048346397074838
ls_bmd,htn,OR,1.18354268809789,1.09685099665262,1.27708622121407,4.60424272964266e-05,25491,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",9.355102331004809e-05
insulin,htn,OR,1.28507042363623,1.18579157146047,1.39266126817773,1.29411560054243e-08,25491,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",3.540471172714974e-08
ggt,htn,OR,1.35033754486136,1.23616590491384,1.47505401808448,8.96675734501692e-10,25491,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",2.663100004270791e-09
uric,htn,OR,1.36770704483343,1.2996640362746,1.43931239787861,3.0842080356332897e-22,25491,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",2.0133872919084644e-21
